STATE,DISTRICT,STATION,TEMP,DATE_TEMP,TIME_TEMP,RH,DATE_RH,TIME_RH,LOGGED_AT (IST),EHI (in shade °C),Light Work Heat Stress Zone,EHI_350 (in shade °C),Hard Labor Heat Stress Zone,EHI_3_shade,Zone_3_shade,EHI_3_sun,Zone_3_sun,EHI_4_shade,Zone_4_shade,EHI_4_sun,Zone_4_sun,EHI_5_shade,Zone_5_shade,EHI_5_sun,Zone_5_sun,EHI_6_shade,Zone_6_shade,EHI_6_sun,Zone_6_sun
Andaman And Nicobar,Nicobar,Campbell Bay,24.9,2026-09-07,00:45:00,97.0,2026-09-06,00:45:00,2026-09-07 01:01:47,27.55000000000001,Zone 4,60.9,Zone 5,27.7,Zone 4,48.9,Zone 5,34.7,Zone 4,60.5,Zone 5,51.2,Zone 5,63.4,Zone 5,60.9,Zone 5,65.7,Zone 5
Andaman And Nicobar,Nicobar,Car Nicobar,26.3,2026-09-07,00:45:00,94.0,2026-09-06,00:45:00,2026-09-07 01:01:47,30.05000000000001,Zone 4,62.8,Zone 5,30.5,Zone 4,57.9,Zone 5,39.9,Zone 5,62.4,Zone 5,59.3,Zone 5,65.1,Zone 5,62.8,Zone 5,67.1,Zone 5
Andaman And Nicobar,Nicobar,Nancowry,40.2,2026-09-07,00:45:00,95.0,2026-09-06,00:45:00,2026-09-07 01:01:47,98.05000000000001,Zone 6,105.7,Zone 6,97.1,Zone 6,101.9,Zone 6,100.0,Zone 6,104.8,Zone 6,102.8,Zone 6,107.6,Zone 6,105.7,Zone 6,110.3,Zone 6
Andaman And Nicobar,N M Andaman,Mayabunder,25.7,2026-09-07,00:45:00,98.0,2026-09-06,00:45:00,2026-09-07 01:01:47,29.25,Zone 4,62.0,Zone 5,28.8,Zone 4,54.0,Zone 5,36.1,Zone 4,61.5,Zone 5,56.2,Zone 5,64.3,Zone 5,62.0,Zone 5,66.4,Zone 5
Andaman And Nicobar,South Andaman,Ferrargunj,25.5,2026-09-07,00:45:00,82.0,2026-09-06,00:45:00,2026-09-07 01:01:47,27.450000000000045,Zone 4,57.6,Zone 5,27.4,Zone 4,38.8,Zone 4,33.6,Zone 4,56.1,Zone 5,40.4,Zone 5,61.5,Zone 5,57.6,Zone 5,64.0,Zone 5
Andaman And Nicobar,South Andaman,Hut Bay,25.2,2026-09-07,00:45:00,99.0,2026-09-06,00:45:00,2026-09-07 01:01:47,28.25,Zone 4,61.3,Zone 5,27.9,Zone 4,50.8,Zone 5,35.0,Zone 4,60.9,Zone 5,53.2,Zone 5,63.8,Zone 5,61.3,Zone 5,66.0,Zone 5
Andaman And Nicobar,South Andaman,Shaheed Dweep,25.5,2026-09-07,00:45:00,96.0,2026-09-06,00:45:00,2026-09-07 01:01:47,28.650000000000034,Zone 4,61.5,Zone 5,28.6,Zone 4,52.0,Zone 5,35.7,Zone 4,61.1,Zone 5,54.3,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Andaman And Nicobar,South Andaman,Sri Vijaya Puram Aws400,25.6,2026-09-07,00:45:00,96.0,2026-09-06,00:45:00,2026-09-07 01:01:47,28.850000000000023,Zone 4,61.5,Zone 5,28.6,Zone 4,52.0,Zone 5,35.7,Zone 4,61.1,Zone 5,54.3,Zone 5,64.0,Zone 5,61.5,Zone 5,66.1,Zone 5
Andaman And Nicobar,South Andaman,Swaraj Deep,25.0,2026-09-07,00:45:00,86.0,2026-09-06,00:45:00,2026-09-07 01:01:47,26.850000000000023,Zone 4,57.8,Zone 5,26.9,Zone 4,38.7,Zone 5,33.2,Zone 4,56.3,Zone 5,40.6,Zone 5,61.5,Zone 5,57.8,Zone 5,64.0,Zone 5
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley,22.9,2026-09-07,00:45:00,94.0,2026-09-06,00:45:00,2026-09-07 01:01:47,24.450000000000045,Zone 3,51.3,Zone 5,24.6,Zone 3,35.7,Zone 4,30.5,Zone 4,49.7,Zone 5,36.2,Zone 4,60.1,Zone 5,51.3,Zone 5,62.8,Zone 5
